日期,512890,518800,159941,159952
2021-01-29,0.643,3.959,0.658,1.851
2021-02-01,0.644,3.973,0.645,1.82
2021-02-02,0.65,4.016,0.663,1.844
2021-02-03,0.645,3.955,0.676,1.876
2021-02-04,0.642,3.939,0.674,1.857
2021-02-05,0.646,3.865,0.679,1.864
2021-02-08,0.651,3.89,0.684,1.859
2021-02-09,0.652,3.931,0.685,1.907
2021-02-10,0.659,3.938,0.685,1.937
2021-02-18,0.658,3.842,0.685,2.013
2021-02-19,0.671,3.807,0.678,1.905
2021-02-22,0.683,3.846,0.682,1.89
2021-02-23,0.691,3.888,0.662,1.808
2021-02-24,0.683,3.897,0.663,1.807
2021-02-25,0.683,3.868,0.66,1.759
2021-02-26,0.699,3.825,0.638,1.718
2021-03-01,0.685,3.759,0.646,1.711
2021-03-02,0.694,3.715,0.664,1.745
2021-03-03,0.691,3.742,0.653,1.716
2021-03-04,0.705,3.73,0.635,1.72
2021-03-05,0.704,3.651,0.618,1.628
2021-03-08,0.696,3.7,0.633,1.677
2021-03-09,0.691,3.7,0.621,1.576
2021-03-10,0.685,3.723,0.641,1.569
2021-03-11,0.687,3.737,0.641,1.553
2021-03-12,0.695,3.739,0.657,1.604
2021-03-15,0.71,3.746,0.653,1.589
2021-03-16,0.715,3.746,0.655,1.54
2021-03-17,0.717,3.749,0.658,1.54
2021-03-18,0.713,3.794,0.665,1.576
2021-03-19,0.714,3.756,0.644,1.57
2021-03-22,0.706,3.769,0.645,1.551
2021-03-23,0.713,3.755,0.654,1.562
2021-03-24,0.703,3.758,0.655,1.54
2021-03-25,0.697,3.767,0.645,1.521
2021-03-26,0.695,3.769,0.647,1.548
2021-03-29,0.704,3.761,0.65,1.594
2021-03-30,0.704,3.744,0.652,1.583
2021-03-31,0.71,3.682,0.653,1.609
2021-04-01,0.71,3.715,0.662,1.606
2021-04-02,0.715,3.79,0.675,1.639
2021-04-06,0.709,3.79,0.683,1.66
2021-04-07,0.708,3.782,0.685,1.648
2021-04-08,0.715,3.776,0.689,1.622
2021-04-09,0.711,3.821,0.699,1.643
2021-04-12,0.713,3.808,0.702,1.616
2021-04-13,0.713,3.772,0.7,1.58
2021-04-14,0.708,3.796,0.707,1.601
2021-04-15,0.713,3.778,0.701,1.627
2021-04-16,0.713,3.828,0.707,1.627
2021-04-19,0.724,3.852,0.708,1.618
2021-04-20,0.721,3.837,0.703,1.675
2021-04-21,0.717,3.837,0.692,1.672
2021-04-22,0.722,3.874,0.7,1.706
2021-04-23,0.72,3.855,0.695,1.697
2021-04-26,0.719,3.847,0.701,1.745
2021-04-27,0.714,3.833,0.703,1.722
2021-04-28,0.72,3.828,0.701,1.736
2021-04-29,0.717,3.846,0.705,1.775
2021-04-30,0.724,3.814,0.7,1.775
2021-05-06,0.719,3.845,0.685,1.791
2021-05-07,0.729,3.899,0.684,1.752
2021-05-10,0.734,3.917,0.686,1.7
2021-05-11,0.739,3.919,0.667,1.686
2021-05-12,0.734,3.914,0.664,1.694
2021-05-13,0.742,3.92,0.653,1.707
2021-05-14,0.741,3.913,0.659,1.718
2021-05-17,0.738,3.974,0.669,1.77
2021-05-18,0.742,3.98,0.67,1.811
2021-05-19,0.744,3.997,0.662,1.79
2021-05-20,0.734,3.995,0.66,1.81
2021-05-21,0.733,4.004,0.673,1.835
2021-05-24,0.736,4.025,0.67,1.808
2021-05-25,0.741,3.998,0.677,1.831
2021-05-26,0.756,4.052,0.68,1.88
2021-05-27,0.756,4.028,0.68,1.862
2021-05-28,0.763,4.024,0.677,1.875
2021-05-31,0.763,4.027,0.676,1.883
2021-06-01,0.769,4.027,0.674,1.924
2021-06-02,0.767,4.03,0.672,1.922
2021-06-03,0.77,4.001,0.674,1.888
2021-06-04,0.762,3.899,0.667,1.86
2021-06-07,0.767,3.946,0.676,1.89
2021-06-08,0.76,3.989,0.682,1.877
2021-06-09,0.761,3.97,0.681,1.867
2021-06-10,0.761,3.963,0.681,1.875
2021-06-11,0.762,3.974,0.686,1.925
2021-06-15,0.763,3.92,0.695,1.921
2021-06-16,0.752,3.904,0.692,1.9
2021-06-17,0.751,3.869,0.689,1.823
2021-06-18,0.751,3.82,0.701,1.864
2021-06-21,0.734,3.803,0.702,1.883
2021-06-22,0.746,3.828,0.703,1.91
2021-06-23,0.75,3.827,0.714,1.911
2021-06-24,0.758,3.826,0.715,1.939
2021-06-25,0.757,3.809,0.719,1.913
2021-06-28,0.759,3.807,0.715,1.95
2021-06-29,0.748,3.807,0.728,2.0
2021-06-30,0.746,3.779,0.728,1.987
2021-07-01,0.75,3.79,0.729,2.031
2021-07-02,0.757,3.814,0.728,2.009
2021-07-05,0.748,3.829,0.738,1.941
2021-07-06,0.745,3.837,0.737,1.951
2021-07-07,0.747,3.86,0.738,1.917
2021-07-08,0.745,3.863,0.743,1.995
2021-07-09,0.734,3.867,0.735,1.995
2021-07-12,0.741,3.872,0.763,2.01
2021-07-13,0.736,3.871,0.749,2.06
2021-07-14,0.739,3.879,0.749,2.046
2021-07-15,0.741,3.904,0.747,2.027
2021-07-16,0.745,3.915,0.741,2.056
2021-07-19,0.765,3.895,0.734,1.993
