日期,159915,159941,159952,510310,512890,513100,518800
2023-08-23,2.023,0.832,1.233,3.38,0.936,1.104,4.652
2023-08-24,1.995,0.85,1.211,3.352,0.941,1.127,4.668
2023-08-25,2.0,0.826,1.218,3.346,0.932,1.097,4.669
2023-08-28,2.136,0.829,1.273,3.596,0.97,1.102,4.658
2023-08-29,2.002,0.841,1.217,3.392,0.945,1.113,4.675
2023-08-30,2.064,0.858,1.255,3.434,0.947,1.135,4.694
2023-08-31,2.062,0.861,1.251,3.426,0.937,1.141,4.703
2023-09-01,2.058,0.859,1.247,3.42,0.932,1.138,4.685
2023-09-04,2.058,0.86,1.249,3.45,0.938,1.14,4.708
2023-09-05,2.06,0.861,1.253,3.478,0.955,1.141,4.717
2023-09-06,2.05,0.866,1.246,3.446,0.946,1.146,4.729
2023-09-07,2.043,0.858,1.242,3.442,0.945,1.137,4.722
2023-09-08,2.0,0.854,1.215,3.386,0.941,1.131,4.742
2023-09-11,2.0,0.857,1.214,3.376,0.937,1.136,4.751
2023-09-12,2.007,0.86,1.22,3.4,0.944,1.141,4.753
2023-09-13,1.995,0.851,1.214,3.4,0.941,1.128,4.763
2023-09-14,1.969,0.855,1.198,3.374,0.945,1.133,4.786
2023-09-15,1.962,0.862,1.193,3.384,0.951,1.145,4.861
2023-09-18,1.951,0.847,1.185,3.354,0.948,1.124,4.774
2023-09-19,1.966,0.85,1.196,3.368,0.949,1.126,4.748
2023-09-20,1.947,0.846,1.183,3.356,0.954,1.122,4.791
2023-09-21,1.93,0.833,1.174,3.342,0.958,1.105,4.816
2023-09-22,1.913,0.818,1.161,3.3,0.95,1.085,4.807
2023-09-25,1.955,0.821,1.188,3.376,0.959,1.089,4.784
2023-09-26,1.951,0.823,1.186,3.354,0.958,1.092,4.807
2023-09-27,1.935,0.812,1.177,3.336,0.955,1.078,4.795
2023-09-28,1.958,0.819,1.191,3.354,0.953,1.085,4.688
2023-10-09,1.95,0.828,1.187,3.328,0.948,1.099,4.638
2023-10-10,1.954,0.837,1.186,3.332,0.95,1.109,4.618
2023-10-11,1.945,0.843,1.182,3.316,0.939,1.116,4.559
2023-10-12,1.969,0.854,1.195,3.34,0.94,1.129,4.59
2023-10-13,1.954,0.848,1.188,3.32,0.941,1.122,4.594
2023-10-16,1.945,0.84,1.181,3.306,0.946,1.112,4.693
2023-10-17,1.91,0.846,1.161,3.274,0.95,1.12,4.688
2023-10-18,1.906,0.842,1.16,3.278,0.957,1.115,4.718
2023-10-19,1.878,0.832,1.14,3.238,0.948,1.104,4.772
2023-10-20,1.86,0.82,1.13,3.18,0.928,1.086,4.807
2023-10-23,1.845,0.813,1.11,3.156,0.927,1.076,4.805
2023-10-24,1.818,0.815,1.108,3.15,0.916,1.081,4.796
2023-10-25,1.844,0.82,1.12,3.172,0.925,1.088,4.795
2023-10-26,1.802,0.794,1.099,3.132,0.927,1.053,4.804
2023-10-27,1.82,0.79,1.106,3.152,0.933,1.047,4.813
2023-10-30,1.874,0.795,1.14,3.198,0.935,1.053,4.855
2023-10-31,1.92,0.797,1.169,3.23,0.92,1.057,4.84
2023-11-01,1.921,0.8,1.168,3.244,0.922,1.061,4.817
2023-11-02,1.912,0.822,1.162,3.226,0.922,1.09,4.832
2023-11-03,1.894,0.831,1.15,3.208,0.924,1.102,4.832
2023-11-06,1.93,0.838,1.175,3.252,0.92,1.11,4.834
2023-11-07,1.974,0.839,1.206,3.272,0.916,1.112,4.796
2023-11-08,1.964,0.847,1.195,3.262,0.918,1.122,4.791
2023-11-09,1.968,0.848,1.196,3.25,0.918,1.123,4.753
2023-11-10,1.958,0.844,1.194,3.248,0.92,1.117,4.76
2023-11-13,1.965,0.86,1.192,3.234,0.916,1.14,4.744
2023-11-14,1.957,0.861,1.19,3.23,0.919,1.14,4.762
2023-11-15,1.98,0.878,1.199,3.26,0.922,1.166,4.782
2023-11-16,1.961,0.875,1.191,3.254,0.925,1.159,4.789
2023-11-17,1.92,0.874,1.167,3.214,0.925,1.16,4.802
2023-11-20,1.934,0.871,1.175,3.214,0.925,1.154,4.763
2023-11-21,1.949,0.875,1.181,3.236,0.927,1.159,4.738
2023-11-22,1.923,0.865,1.171,3.222,0.928,1.148,4.739
2023-11-23,1.898,0.873,1.155,3.19,0.926,1.158,4.718
2023-11-24,1.908,0.872,1.161,3.204,0.932,1.157,4.715
2023-11-27,1.883,0.869,1.146,3.18,0.931,1.151,4.744
2023-11-28,1.874,,,3.162,,1.153,
2023-11-29,1.886,0.87,1.145,3.17,0.926,1.155,4.816
2023-11-30,1.869,0.873,1.136,3.142,0.917,1.156,4.819
2023-12-01,1.873,0.866,1.139,3.148,0.92,1.148,4.814
2023-12-04,1.878,0.867,1.141,3.134,0.928,1.148,4.988
2023-12-05,1.854,0.861,1.127,3.104,0.927,1.141,4.808
2023-12-06,1.818,0.869,1.106,3.042,0.912,1.152,4.791
2023-12-07,1.828,0.861,1.112,3.048,0.911,1.143,4.808
2023-12-08,1.831,0.872,1.113,3.046,0.912,1.156,4.805
2023-12-11,1.836,0.88,1.116,3.04,0.909,1.164,4.772
2023-12-12,1.861,0.891,1.133,3.062,0.921,1.177,4.759
2023-12-13,1.85,0.898,1.122,3.078,0.922,1.188,4.751
2023-12-14,1.833,0.909,1.115,3.042,0.919,1.202,4.812
2023-12-15,1.82,0.902,1.103,3.018,0.917,1.193,4.815
2023-12-18,1.792,0.905,1.089,2.994,0.91,1.198,4.801
2023-12-19,1.771,0.911,1.076,2.99,0.912,1.208,4.809
2023-12-20,1.783,0.915,1.082,2.994,0.91,1.213,4.817
2023-12-21,1.749,0.903,1.063,2.95,0.908,1.2,4.819
2023-12-22,1.779,0.908,1.083,2.988,0.904,1.206,4.843
2023-12-25,1.777,0.909,1.08,2.998,0.908,1.21,4.853
2023-12-26,1.78,0.911,1.084,3.008,0.906,1.21,4.864
2023-12-27,1.762,0.917,1.071,2.988,0.904,1.218,4.881
2023-12-28,1.761,0.919,1.07,2.994,0.913,1.221,4.904
2023-12-29,1.828,0.912,1.112,3.076,0.909,1.212,4.866
2024-01-02,1.842,0.911,1.117,3.09,0.913,1.21,4.867
2024-01-03,1.802,0.897,1.095,3.038,0.922,1.193,4.89
2024-01-04,1.783,0.889,1.085,3.032,0.936,1.182,4.863
2024-01-05,1.751,0.888,1.063,2.998,0.949,1.179,4.882
2024-01-08,1.724,0.889,1.048,2.982,0.943,1.18,4.883
2024-01-09,1.702,0.905,1.035,2.946,0.935,1.203,4.878
2024-01-10,1.696,0.913,1.033,2.946,0.941,1.213,4.873
2024-01-11,1.694,0.919,1.032,2.936,0.936,1.221,4.855
2024-01-12,1.722,0.918,1.048,2.946,0.928,1.218,4.866
2024-01-15,1.702,0.919,1.036,2.93,0.935,1.221,4.882
2024-01-16,1.692,0.919,1.029,2.938,0.941,1.221,4.899
2024-01-17,1.7,0.923,1.032,2.952,0.945,1.224,4.882
2024-01-18,1.643,0.917,1.001,2.878,0.936,1.215,4.851
2024-01-19,1.675,0.932,1.019,2.918,0.925,1.237,4.863
2024-01-22,1.663,0.959,1.014,2.93,0.922,1.269,4.869
2024-01-23,1.62,0.969,0.983,2.866,0.893,1.277,4.848
2024-01-24,1.65,0.968,1.003,2.908,0.904,1.278,4.853
2024-01-25,1.641,0.965,0.999,2.936,0.925,1.276,4.832
2024-01-26,1.665,0.952,1.015,2.992,0.953,1.262,4.844
2024-01-29,1.638,0.95,0.996,2.996,0.97,1.261,4.852
2024-01-30,1.57,0.972,0.954,2.946,0.965,1.286,4.864
2024-01-31,1.544,0.958,0.937,2.894,0.957,1.268,4.877
2024-02-01,1.527,0.941,0.927,2.866,0.955,1.251,4.876
2024-02-02,1.546,0.962,0.94,2.884,0.946,1.278,4.893
2024-02-05,1.491,0.971,0.905,2.82,0.943,1.295,4.906
2024-02-06,1.508,0.97,0.915,2.84,0.941,1.289,4.872
2024-02-07,1.622,0.97,0.991,2.97,0.963,1.286,4.868
2024-02-08,1.67,0.979,1.014,3.016,0.974,1.298,4.88
2024-02-19,1.704,0.978,1.035,3.038,0.974,1.296,4.887
2024-02-20,1.688,0.979,1.025,3.046,0.998,1.298,4.863
2024-02-21,1.681,0.967,1.023,3.048,0.997,1.285,4.874
2024-02-22,1.7,0.981,1.034,3.104,1.007,1.301,4.865
2024-02-23,1.717,0.995,1.041,3.136,1.019,1.322,4.863
2024-02-26,1.706,0.99,1.037,3.138,1.02,1.311,4.865
2024-02-27,1.696,0.986,1.03,3.09,0.996,1.308,4.878
2024-02-28,1.749,0.987,1.064,3.146,1.003,1.309,4.872
2024-02-29,1.696,0.979,1.031,3.1,0.995,1.301,4.871
2024-03-01,1.757,0.989,1.069,3.164,1.001,1.314,4.885
2024-03-04,1.773,1.006,1.078,3.184,1.004,1.337,4.953
2024-03-05,1.771,1.0,1.079,3.174,1.007,1.326,5.011
2024-03-06,1.773,0.985,1.079,3.208,1.016,1.313,5.037
2024-03-07,1.779,0.991,1.082,3.202,1.018,1.321,5.078
2024-03-08,1.745,1.007,1.06,3.184,1.023,1.337,5.12
2024-03-11,1.76,0.991,1.07,3.192,1.024,1.317,5.153
2024-03-12,1.845,0.993,1.12,3.238,1.016,1.318,5.134
2024-03-13,1.854,1.003,1.126,3.246,0.991,1.335,5.093
2024-03-14,1.841,0.996,1.121,3.22,0.991,1.323,5.128
2024-03-15,1.825,0.991,1.11,3.204,0.996,1.316,5.113
2024-03-18,1.85,0.985,1.118,3.224,0.997,1.307,5.111
2024-03-19,1.87,0.988,1.138,3.25,0.998,1.311,5.106
2024-03-20,1.848,0.99,1.126,3.224,0.995,1.315,5.112
2024-03-21,1.86,1.007,1.13,3.24,0.998,1.337,5.2
2024-03-22,1.843,1.007,1.121,3.228,1.004,1.335,5.2
2024-03-25,1.809,1.011,1.1,3.186,1.0,1.34,5.202
2024-03-26,1.782,1.006,1.083,3.184,1.003,1.334,5.203
2024-03-27,1.787,1.006,1.088,3.188,1.003,1.335,5.211
2024-03-28,1.74,1.008,1.057,3.154,0.998,1.343,5.233
2024-03-29,1.756,1.007,1.072,3.17,0.998,1.338,5.337
2024-04-01,1.78,1.012,1.081,3.198,1.014,1.346,5.412
2024-04-02,1.822,1.006,1.107,3.242,1.016,1.337,5.394
2024-04-03,1.804,0.998,1.099,3.23,1.025,1.327,5.468
2024-04-08,1.785,0.998,1.085,3.21,1.029,1.327,5.53
2024-04-09,1.759,0.998,1.069,3.188,1.033,1.327,5.65
2024-04-10,1.774,1.003,1.081,3.184,1.029,1.331,5.631
2024-04-11,1.725,0.995,1.05,3.144,1.029,1.321,5.624
2024-04-12,1.73,1.011,1.052,3.152,1.041,1.342,5.719
2024-04-15,1.712,0.996,1.042,3.122,1.041,1.323,5.683
2024-04-16,1.74,0.979,1.056,3.19,1.064,1.299,5.733
2024-04-17,1.718,0.978,1.043,3.164,1.061,1.297,5.726
2024-04-18,1.739,0.965,1.059,3.206,1.078,1.281,5.68
2024-04-19,1.725,0.953,1.052,3.208,1.074,1.264,5.727
2024-04-22,1.695,0.942,1.032,3.196,1.084,1.25,5.722
2024-04-23,1.708,0.948,1.038,3.19,1.056,1.26,5.576
2024-04-24,1.709,0.968,1.039,3.164,1.042,1.287,5.54
2024-04-25,1.71,0.957,1.041,3.166,1.043,1.274,5.532
2024-04-26,1.717,0.97,1.045,3.184,1.047,1.288,5.543
